experiment,label,classLabel
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who was the father of Queen Elizabeth II?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which countries are connected by the Rhine?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all American presidents of the last 20 years.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all chemical elements.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which professional surfers were born on the Philippines?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which companies work in the aerospace industry as well as in medicine?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me a list of all critically endangered birds.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who were the parents of Queen Victoria?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who was called Scarface?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who was on the Apollo 11 mission?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Where is Fort Knox located?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which rivers flow into the North Sea?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which subsidiary of TUI Travel serves both Glasgow and Dublin?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Whom did Lance Bass marry?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who is the daughter of Bill Clinton married to?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What languages are spoken in Pakistan?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all gangsters from the prohibition era.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the highest volcano in Africa?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Show me all Czech movies.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all spacecrafts that flew to Mars.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who was Tom Hanks married to?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who does the voice of Bart Simpson?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all cars that are produced in Germany.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Through which countries does the Yenisei river flow?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who owns Aldi?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all female German chancellors.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who was influenced by Socrates?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which books were written by Danielle Steel?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which countries have more than ten volcanoes?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all taikonauts.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who created English Wikipedia?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which beer brewing companies are located in North-Rhine Westphalia?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,In which studio did the Beatles record their first album?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who is the youngest player in the Premier League?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who founded Intel?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who became president after JFK died?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which museum exhibits The Scream by Munch?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who is the novelist of the work a song of ice and fire?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who are the parents of the wife of Juan Carlos I?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the largest state in the United States?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which book has the most pages?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What were the names of the three ships by Columbus?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me the websites of companies with more than 500000 employees.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me the capitals of all countries in Africa.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who was called Rodzilla?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Show me hiking trails in the Grand Canyon where theres no danger of flash floods.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which bridges are of the same type as the Manhattan Bridge?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which animals are critically endangered?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,In which city is the headquarter of Air China?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which U.S. state has the abbreviation MN?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which politicians were married to a German?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What are the names of the Teenage Mutant Ninja Turtles?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which daughters of British earls died at the same place they were born at?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the name of the university where Obamas wife studied?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Where does Piccadilly start?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me the official websites of actors of the television show Charmed.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What was the name of the famous battle in 1836 in San Antonio?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all Frisian islands that belong to the Netherlands.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all libraries established before 1400.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who is the governor of Texas?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the atmosphere of the Moon composed of?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which movies did Kurosawa direct?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which software has been published by Mean Hamster Software?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which countries in the European Union adopted the Euro?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all professional skateboarders from Sweden.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which country was Bill Gates born in?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What are the nicknames of San Francisco?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,"Which airports are located in California, USA?",RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who is the mayor of Berlin?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is Angela Merkelâ€™s birth name?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me the homepage of Forbes.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which classes does the Millepede belong to?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who painted The Storm on the Sea of Galilee?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who is the husband of Amanda Palmer?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all Argentine films.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which monarchs of the United Kingdom were married to a German?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which U.S. state has been admitted latest?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How did Michael Jackson die?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all movies with Tom Cruise.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which instruments does Cat Stevens play?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which languages are spoken in Estonia?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all B-sides of the Ramones.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Where did Abraham Lincoln die?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which countries have places with more than two caves?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which poet wrote the most books?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all writers that won the Nobel Prize in literature.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the profession of Frank Herbert?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which artists were born on the same date as Rachel Stevens?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which European countries have a constitutional monarchy?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which frequent flyer program has the most airlines?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the highest mountain in Germany?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who killed Caesar?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Butch Otter is the governor of which U.S. state?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which American presidents were in office during the Vietnam War?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is Elon Musk famous for?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which space probes were sent into orbit around the sun?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the longest river in China?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who is the author of WikiLeaks?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which German cities have more than 250000 inhabitants?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which U.S. state has the highest population density?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all animals that are extinct.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which professional surfers were born in Australia?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me all Dutch parties.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is Batmans real name?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who was the wife of President Lincoln?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who wrote Harry Potter?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the highest place of Karakoram?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Sean Parnell was the governor of which U.S. state?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which actors play in Big Bang Theory?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Which computer scientist won an oscar?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,In which city was the president of Montenegro born?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Who is the daughter of Robert Kennedy married to?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,Give me English actors starring in Lovesick.,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the nick name of Baghdad?,RES
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When did princess Diana die?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When was Carlo Giuliani shot?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many years was the Ford Model T manufactured?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many gold medals did Michael Phelps win at the 2008 Olympics?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many students does the Free University of Amsterdam have?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many companies were founded by the founder of Facebook?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the revenue of IBM?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many James Bond movies do exist?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many awards has Bertrand Russell?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many rivers and lakes are in South Carolina?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When did Michael Jackson die?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When was Jack Wolfskin founded?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When did the Boston Tea Party take place?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How short is the shortest active NBA player?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How big is the earths diameter?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many grand-children did Jacques Cousteau have?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When did Finland join the EU?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,What is the wavelength of Indigo?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When did Paraguay proclaim its independence?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many emperors did China have?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many seats does the home stadium of FC Porto have?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many calories does a baguette have?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When did Draculas creator die?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When was the De Beers company founded?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,When did Muhammad die?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many scientists graduated from an Ivy League university?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How many moons does Mars have?,NUM
urn:experiment:d7955f1be1fb448aaa6f102f222fbfe3,How deep is Lake Chiemsee?,NUM